geo country;vehicle age;powertrain;number of registered vehicles
Norway;95;Gasoline;423
Norway;96;Gasoline;387
Norway;97;Gasoline;303
Norway;98;Gasoline;209
Norway;99;Gasoline;128
Norway;100;Gasoline;94
Norway;101;Gasoline;65
Norway;102;Gasoline;50
Norway;103;Gasoline;53
Norway;104;Gasoline;45
Norway;105;Gasoline;10
Norway;106;Gasoline;22
Norway;107;Gasoline;24
Norway;108;Gasoline;3
Norway;109;Gasoline;14
Norway;110;Gasoline;11
Norway;111;Gasoline;12
Norway;112;Gasoline;17
Norway;113;Gasoline;15
Norway;114;Gasoline;11
Norway;115;Gasoline;7
Norway;116;Gasoline;14
Norway;117;Gasoline;3
Norway;118;Gasoline;6
Norway;119;Gasoline;3
Norway;120;Gasoline;4
Norway;121;Gasoline;11
Norway;1;Diesel;170
Norway;2;Diesel;362
Norway;3;Diesel;745
Norway;4;Diesel;2011
Norway;5;Diesel;3450
Norway;6;Diesel;7641
Norway;7;Diesel;19354
Norway;8;Diesel;29558
Norway;9;Diesel;35657
Norway;10;Diesel;40773
Norway;11;Diesel;40621
Norway;12;Diesel;40551
Norway;13;Diesel;47685
Norway;14;Diesel;39342
Norway;15;Diesel;28775
Norway;16;Diesel;27231
Norway;17;Diesel;21313
Norway;18;Diesel;20863
Norway;19;Diesel;19357
Norway;20;Diesel;26063
Norway;21;Diesel;22391
Norway;22;Diesel;22821
Norway;23;Diesel;14802
Norway;24;Diesel;12446
Norway;25;Diesel;10544
Norway;26;Diesel;9867
Norway;27;Diesel;7604
Norway;28;Diesel;7246
Norway;29;Diesel;5848
Norway;30;Diesel;4969
Norway;31;Diesel;4082
Norway;32;Diesel;3681
Norway;33;Diesel;3153
Norway;34;Diesel;3571
Norway;35;Diesel;3495
Norway;36;Diesel;3340
Norway;37;Diesel;2441
Norway;38;Diesel;2555
Norway;39;Diesel;3275
Norway;40;Diesel;3984
Norway;41;Diesel;3234
Norway;42;Diesel;2287
Norway;43;Diesel;2306
Norway;44;Diesel;2017
Norway;45;Diesel;1605
Norway;46;Diesel;1623
Norway;47;Diesel;2206
Norway;48;Diesel;2319
Norway;49;Diesel;2466
Norway;50;Diesel;2033
Norway;51;Diesel;1914
Norway;52;Diesel;2141
Norway;53;Diesel;2962
Norway;54;Diesel;2706
Norway;55;Diesel;2459
Norway;56;Diesel;2886
Norway;57;Diesel;4029
Norway;58;Diesel;3209
Norway;59;Diesel;3183
Norway;60;Diesel;3062
Norway;61;Diesel;2802
Norway;62;Diesel;2036
Norway;63;Diesel;1469
Norway;64;Diesel;1232
Norway;65;Diesel;1052
Norway;66;Diesel;918
Norway;67;Diesel;1175
Norway;68;Diesel;1159
Norway;69;Diesel;1389
Norway;70;Diesel;938
Norway;71;Diesel;871
Norway;72;Diesel;546
Norway;73;Diesel;485
Norway;74;Diesel;413
Norway;75;Diesel;260
Norway;76;Diesel;217
Norway;77;Diesel;204
Norway;78;Diesel;155
Norway;79;Diesel;144
Norway;80;Diesel;106
Norway;81;Diesel;121
Norway;82;Diesel;252
Norway;83;Diesel;370
Norway;84;Diesel;187
Norway;85;Diesel;87
Norway;86;Diesel;133
Norway;87;Diesel;219
Norway;88;Diesel;235
Norway;89;Diesel;243
Norway;90;Diesel;176
Norway;91;Diesel;137
Norway;92;Diesel;220
Norway;93;Diesel;153
Norway;94;Diesel;238
Norway;95;Diesel;423
Norway;96;Diesel;387
Norway;97;Diesel;303
Norway;98;Diesel;209
Norway;99;Diesel;128
Norway;100;Diesel;94
Norway;101;Diesel;65
Norway;102;Diesel;50
Norway;103;Diesel;53
Norway;104;Diesel;45
Norway;105;Diesel;10
Norway;106;Diesel;22
Norway;107;Diesel;24
Norway;108;Diesel;3
Norway;109;Diesel;14
Norway;110;Diesel;11
Norway;111;Diesel;12
Norway;112;Diesel;17
Norway;113;Diesel;15
Norway;114;Diesel;11
Norway;115;Diesel;7
Norway;116;Diesel;14
Norway;117;Diesel;3
Norway;118;Diesel;6
Norway;119;Diesel;3
Norway;120;Diesel;4
Norway;121;Diesel;11
Norway;1;HEV;2683
Norway;2;HEV;6781
Norway;3;HEV;7847
Norway;4;HEV;12012
Norway;5;HEV;13372
Norway;6;HEV;14719
Norway;7;HEV;17961
Norway;8;HEV;15672
Norway;9;HEV;19491
Norway;10;HEV;16646
Norway;11;HEV;10426
Norway;12;HEV;9890
Norway;13;HEV;9085
Norway;14;HEV;4332
Norway;15;HEV;1233
Norway;16;HEV;223
Norway;17;HEV;27
Norway;18;HEV;11
Norway;19;HEV;5
Norway;20;HEV;3
Norway;21;HEV;3
Norway;22;HEV;0
Norway;23;HEV;0
Norway;24;HEV;0
Norway;25;HEV;0
Norway;26;HEV;0
Norway;27;HEV;0
Norway;28;HEV;0
Norway;29;HEV;0
Norway;30;HEV;0
Norway;31;HEV;0
Norway;32;HEV;0
Norway;33;HEV;0
Norway;34;HEV;0
Norway;35;HEV;0
Norway;36;HEV;0
Norway;37;HEV;0
Norway;38;HEV;0
Norway;39;HEV;0
Norway;40;HEV;0
Norway;41;HEV;0
Norway;42;HEV;0
Norway;43;HEV;0
Norway;44;HEV;0
Norway;45;HEV;0
Norway;46;HEV;0
Norway;47;HEV;0
Norway;48;HEV;0
Norway;49;HEV;0
Norway;50;HEV;0
Norway;51;HEV;0
Norway;52;HEV;0
Norway;53;HEV;0
Norway;54;HEV;0
Norway;55;HEV;0
Norway;56;HEV;0
Norway;57;HEV;0
Norway;58;HEV;0
Norway;59;HEV;0
Norway;60;HEV;0
Norway;61;HEV;0
Norway;62;HEV;0
Norway;63;HEV;0
Norway;64;HEV;0
Norway;65;HEV;0
Norway;66;HEV;0
Norway;67;HEV;0
Norway;68;HEV;0
Norway;69;HEV;0
Norway;70;HEV;0
Norway;71;HEV;0
Norway;72;HEV;0
Norway;73;HEV;0
Norway;74;HEV;0
Norway;75;HEV;0
Norway;76;HEV;0
Norway;77;HEV;0
Norway;78;HEV;0
Norway;79;HEV;0
Norway;80;HEV;0
Norway;81;HEV;0
Norway;82;HEV;0
Norway;83;HEV;0
Norway;84;HEV;0
Norway;85;HEV;0
Norway;86;HEV;0
Norway;87;HEV;0
Norway;88;HEV;0
Norway;89;HEV;0
Norway;90;HEV;0
Norway;91;HEV;0
Norway;92;HEV;0
Norway;93;HEV;0
Norway;94;HEV;0
Norway;95;HEV;0
Norway;96;HEV;0
Norway;97;HEV;0
Norway;98;HEV;0
Norway;99;HEV;0
Norway;100;HEV;0
Norway;101;HEV;0
Norway;102;HEV;0
Norway;103;HEV;0
Norway;104;HEV;0
Norway;105;HEV;0
Norway;106;HEV;0
Norway;107;HEV;0
Norway;108;HEV;0
Norway;109;HEV;0
Norway;110;HEV;0
Norway;111;HEV;0
Norway;112;HEV;0
Norway;113;HEV;0
Norway;114;HEV;0
Norway;115;HEV;0
Norway;116;HEV;0
Norway;117;HEV;0
Norway;118;HEV;0
Norway;119;HEV;0
Norway;120;HEV;0
Norway;121;HEV;0
Norway;1;Total;177505
Norway;2;Total;126838
Norway;3;Total;124392
Norway;4;Total;173221
Norway;5;Total;179164
Norway;6;Total;144254
Norway;7;Total;138489
Norway;8;Total;145254
Norway;9;Total;152728
Norway;10;Total;145953
Norway;11;Total;142326
Norway;12;Total;134740
Norway;13;Total;138962
Norway;14;Total;133973
Norway;15;Total;128339
Norway;16;Total;111369
Norway;17;Total;79324
Norway;18;Total;78324
Norway;19;Total;77535
Norway;20;Total;60567
Norway;21;Total;46264
Norway;22;Total;39504
Norway;23;Total;24757
Norway;24;Total;18558
Norway;25;Total;14644
Norway;26;Total;13235
Norway;27;Total;10196
Norway;28;Total;9286
Norway;29;Total;7382
Norway;30;Total;6232
Norway;31;Total;5088
Norway;32;Total;4589
Norway;33;Total;3923
Norway;34;Total;4331
Norway;35;Total;4197
Norway;36;Total;3864
Norway;37;Total;2798
Norway;38;Total;2918
Norway;39;Total;3623
Norway;40;Total;4470
Norway;41;Total;3749
Norway;42;Total;2630
Norway;43;Total;2641
Norway;44;Total;2320
Norway;45;Total;1839
Norway;46;Total;1766
Norway;47;Total;2314
Norway;48;Total;2395
Norway;49;Total;2525
Norway;50;Total;2089
Norway;51;Total;1985
Norway;52;Total;2199
Norway;53;Total;2991
Norway;54;Total;2726
Norway;55;Total;2471
Norway;56;Total;2895
Norway;57;Total;4047
Norway;58;Total;3221
Norway;59;Total;3193
Norway;60;Total;3068
Norway;61;Total;2808
Norway;62;Total;2041
Norway;63;Total;1478
Norway;64;Total;1239
Norway;65;Total;1061
Norway;66;Total;918
Norway;67;Total;1186
Norway;68;Total;1163
Norway;69;Total;1394
Norway;70;Total;941
Norway;71;Total;873
Norway;72;Total;548
Norway;73;Total;485
Norway;74;Total;414
Norway;75;Total;261
Norway;76;Total;218
Norway;77;Total;204
Norway;78;Total;156
Norway;79;Total;144
Norway;80;Total;106
Norway;81;Total;122
Norway;82;Total;253
Norway;83;Total;373
Norway;84;Total;187
Norway;85;Total;87
Norway;86;Total;133
Norway;87;Total;220
Norway;88;Total;236
Norway;89;Total;243
Norway;90;Total;176
Norway;91;Total;137
Norway;92;Total;220
Norway;93;Total;153
Norway;94;Total;238
Norway;95;Total;425
Norway;96;Total;387
Norway;97;Total;303
Norway;98;Total;209
Norway;99;Total;128
Norway;100;Total;94
Norway;101;Total;65
Norway;102;Total;50
Norway;103;Total;53
Norway;104;Total;45
Norway;105;Total;10
Norway;106;Total;23
Norway;107;Total;24
Norway;108;Total;3
Norway;109;Total;15
Norway;110;Total;11
Norway;111;Total;12
Norway;112;Total;17
Norway;113;Total;15
Norway;114;Total;11
Norway;115;Total;7
Norway;116;Total;14
Norway;117;Total;3
Norway;118;Total;6
Norway;119;Total;3
Norway;120;Total;4
Norway;121;Total;4
Norway;122;Total;3
Norway;123;Total;2
Norway;124;Total;2
Norway;125;Total;2
Finland;1;BEV;27571
Finland;2;BEV;25445
Finland;3;BEV;37331
Finland;4;BEV;31658
Finland;5;BEV;23064
Finland;6;BEV;11758
Finland;7;BEV;6210
Finland;8;BEV;2783
Finland;9;BEV;1567
Finland;10;BEV;1016
Finland;11;BEV;740
Finland;12;BEV;432
Finland;13;BEV;163
Finland;14;BEV;73
Finland;15;BEV;29
Finland;16;BEV;5
Finland;17;BEV;0
Finland;18;BEV;0
Finland;19;BEV;0
Finland;20;BEV;0
Finland;21;BEV;0
Finland;22;BEV;0
Finland;23;BEV;0
Finland;24;BEV;0
Finland;25;BEV;2
Finland;26;BEV;1
Finland;27;BEV;0
Finland;28;BEV;0
Finland;29;BEV;1
Finland;30;BEV;0
Finland;31;BEV;1
Finland;32;BEV;0
Finland;33;BEV;0
Finland;34;BEV;0
Finland;35;BEV;1
Finland;36;BEV;0
Finland;37;BEV;1
Finland;38;BEV;0
Finland;39;BEV;1
Finland;40;BEV;0
Finland;41;BEV;0
Finland;42;BEV;0
Finland;43;BEV;1
Finland;44;BEV;0
Finland;45;BEV;0
Finland;46;BEV;0
Finland;47;BEV;0
Finland;48;BEV;0
Finland;49;BEV;0
Finland;50;BEV;0
Finland;51;BEV;0
Finland;52;BEV;1
Finland;53;BEV;0
Finland;54;BEV;0
Finland;55;BEV;1
Finland;56;BEV;0
Finland;57;BEV;0
Finland;58;BEV;0
Finland;59;BEV;1
Finland;60;BEV;0
Finland;61;BEV;0
Finland;62;BEV;0
Finland;63;BEV;0
Finland;64;BEV;0
Finland;65;BEV;0
Finland;66;BEV;0
Finland;67;BEV;0
Finland;68;BEV;0
Finland;69;BEV;0
Finland;70;BEV;0
Finland;71;BEV;0
Finland;72;BEV;0
Finland;73;BEV;0
Finland;74;BEV;0
Finland;1;CNG;1
Finland;2;CNG;118
Finland;3;CNG;475
Finland;4;CNG;657
Finland;5;CNG;1021
Finland;6;CNG;2178
Finland;7;CNG;2650
Finland;8;CNG;1693
Finland;9;CNG;1137
Finland;10;CNG;808
Finland;11;CNG;1081
Finland;12;CNG;847
Finland;13;CNG;469
Finland;14;CNG;574
Finland;15;CNG;639
Finland;16;CNG;501
Finland;17;CNG;339
Finland;18;CNG;172
Finland;19;CNG;219
Finland;20;CNG;408
Finland;21;CNG;176
Finland;22;CNG;81
Finland;23;CNG;54
Finland;24;CNG;39
Finland;25;CNG;12
Finland;26;CNG;13
Finland;27;CNG;10
Finland;28;CNG;6
Finland;29;CNG;4
Finland;30;CNG;5
Finland;31;CNG;2
Finland;32;CNG;0
Finland;33;CNG;5
Finland;34;CNG;0
Finland;35;CNG;3
Finland;36;CNG;1
Finland;37;CNG;2
Finland;38;CNG;0
Finland;39;CNG;1
Finland;40;CNG;0
Finland;41;CNG;0
Finland;42;CNG;0
Finland;43;CNG;0
Finland;44;CNG;0
Finland;45;CNG;0
Finland;46;CNG;0
Finland;47;CNG;0
Finland;48;CNG;0
Finland;49;CNG;0
Finland;50;CNG;1
Finland;51;CNG;0
Finland;52;CNG;0
Finland;53;CNG;0
Finland;54;CNG;1
Finland;55;CNG;0
Finland;56;CNG;0
Finland;57;CNG;0
Finland;58;CNG;1
Finland;59;CNG;0
Finland;60;CNG;0
Finland;61;CNG;0
Finland;62;CNG;1
Finland;63;CNG;0
Finland;64;CNG;0
Finland;65;CNG;0
Finland;66;CNG;0
Finland;67;CNG;0
Finland;68;CNG;0
Finland;69;CNG;0
Finland;70;CNG;0
Finland;71;CNG;0
Finland;72;CNG;0
Finland;73;CNG;0
Finland;74;CNG;0
Finland;1;Diesel;2750
Finland;2;Diesel;3352
Finland;3;Diesel;4623
Finland;4;Diesel;6513
Finland;5;Diesel;9319
Finland;6;Diesel;13014
Finland;7;Diesel;22127
Finland;8;Diesel;31677
Finland;9;Diesel;44012
Finland;10;Diesel;46956
Finland;11;Diesel;46519
Finland;12;Diesel;45148
Finland;13;Diesel;40845
Finland;14;Diesel;42989
Finland;15;Diesel;50415
Finland;16;Diesel;39707
Finland;17;Diesel;32048
Finland;18;Diesel;44404
Finland;19;Diesel;25413
Finland;20;Diesel;17966
Finland;21;Diesel;12470
Finland;22;Diesel;10000
Finland;23;Diesel;8407
Finland;24;Diesel;5072
Finland;25;Diesel;2866
Finland;26;Diesel;2732
Finland;27;Diesel;1719
Finland;28;Diesel;1224
Finland;29;Diesel;729
Finland;30;Diesel;558
Finland;31;Diesel;414
Finland;32;Diesel;350
Finland;33;Diesel;416
Finland;34;Diesel;620
Finland;35;Diesel;638
Finland;36;Diesel;712
Finland;37;Diesel;566
Finland;38;Diesel;445
Finland;39;Diesel;369
Finland;40;Diesel;351
Finland;41;Diesel;329
Finland;42;Diesel;433
Finland;43;Diesel;406
Finland;44;Diesel;342
Finland;45;Diesel;231
Finland;46;Diesel;177
Finland;47;Diesel;118
Finland;48;Diesel;85
Finland;49;Diesel;89
Finland;50;Diesel;64
Finland;51;Diesel;70
Finland;52;Diesel;36
Finland;53;Diesel;30
Finland;54;Diesel;27
Finland;55;Diesel;16
Finland;56;Diesel;15
Finland;57;Diesel;11
Finland;58;Diesel;14
Finland;59;Diesel;37
Finland;60;Diesel;27
Finland;61;Diesel;19
Finland;62;Diesel;19
Finland;63;Diesel;12
Finland;64;Diesel;8
Finland;65;Diesel;11
Finland;66;Diesel;13
Finland;67;Diesel;0
Finland;68;Diesel;0
Finland;69;Diesel;0
Finland;70;Diesel;0
Finland;71;Diesel;0
Finland;72;Diesel;0
Finland;73;Diesel;0
Finland;74;Diesel;0
Finland;1;D-PHEV;174
Finland;2;D-PHEV;393
Finland;3;D-PHEV;322
Finland;4;D-PHEV;658
Finland;5;D-PHEV;1452
Finland;6;D-PHEV;1655
Finland;7;D-PHEV;601
Finland;8;D-PHEV;324
Finland;9;D-PHEV;463
Finland;10;D-PHEV;473
Finland;11;D-PHEV;397
Finland;12;D-PHEV;410
Finland;13;D-PHEV;606
Finland;14;D-PHEV;4
Finland;15;D-PHEV;0
Finland;16;D-PHEV;0
Finland;17;D-PHEV;0
Finland;18;D-PHEV;0
Finland;19;D-PHEV;0
Finland;20;D-PHEV;0
Finland;21;D-PHEV;0
Finland;22;D-PHEV;0
Finland;23;D-PHEV;0
Finland;24;D-PHEV;0
Finland;25;D-PHEV;0
Finland;26;D-PHEV;0
Finland;27;D-PHEV;0
Finland;28;D-PHEV;0
Finland;29;D-PHEV;0
Finland;30;D-PHEV;0
Finland;31;D-PHEV;0
Finland;32;D-PHEV;0
Finland;33;D-PHEV;0
Finland;34;D-PHEV;0
Finland;35;D-PHEV;0
Finland;36;D-PHEV;0
Finland;37;D-PHEV;0
Finland;38;D-PHEV;0
Finland;39;D-PHEV;0
Finland;40;D-PHEV;0
Finland;41;D-PHEV;0
Finland;42;D-PHEV;0
Finland;43;D-PHEV;0
Finland;44;D-PHEV;0
Finland;45;D-PHEV;0
Finland;46;D-PHEV;0
Finland;47;D-PHEV;0
Finland;48;D-PHEV;0
Finland;49;D-PHEV;0
Finland;50;D-PHEV;0
Finland;51;D-PHEV;0
Finland;52;D-PHEV;0
Finland;53;D-PHEV;0
Finland;54;D-PHEV;0
Finland;55;D-PHEV;0
Finland;56;D-PHEV;0
Finland;57;D-PHEV;0
Finland;58;D-PHEV;0
Finland;59;D-PHEV;0
Finland;60;D-PHEV;0
Finland;61;D-PHEV;0
Finland;62;D-PHEV;0
Finland;63;D-PHEV;0
Finland;64;D-PHEV;0
Finland;65;D-PHEV;0
Finland;66;D-PHEV;0
Finland;67;D-PHEV;0
Finland;68;D-PHEV;0
Finland;69;D-PHEV;0
Finland;70;D-PHEV;0
Finland;71;D-PHEV;0
Finland;72;D-PHEV;0
Finland;73;D-PHEV;0
Finland;74;D-PHEV;0
Finland;1;FCEV;4
Finland;2;FCEV;0
Finland;3;FCEV;1
Finland;4;FCEV;6
Finland;5;FCEV;5
Finland;6;FCEV;1
Finland;7;FCEV;0
Finland;8;FCEV;0
Finland;9;FCEV;0
Finland;10;FCEV;0
Finland;11;FCEV;0
Finland;12;FCEV;0
Finland;13;FCEV;0
Finland;14;FCEV;0
Finland;15;FCEV;0
Finland;16;FCEV;0
Finland;17;FCEV;0
Finland;18;FCEV;0
Finland;19;FCEV;0
Finland;20;FCEV;0
Finland;21;FCEV;0
Finland;22;FCEV;0
Finland;23;FCEV;0
Finland;24;FCEV;0
Finland;25;FCEV;0
Finland;26;FCEV;0
Finland;27;FCEV;0
Finland;28;FCEV;0
Finland;29;FCEV;0
Finland;30;FCEV;0
Finland;31;FCEV;0
Finland;32;FCEV;0
Finland;33;FCEV;0
Finland;34;FCEV;0
Finland;35;FCEV;0
Finland;36;FCEV;0
Finland;37;FCEV;0
Finland;38;FCEV;0
Finland;39;FCEV;0
Finland;40;FCEV;0
Finland;41;FCEV;0
Finland;42;FCEV;0
Finland;43;FCEV;0
Finland;44;FCEV;0
Finland;45;FCEV;0
Finland;46;FCEV;0
Finland;47;FCEV;0
Finland;48;FCEV;0
Finland;49;FCEV;0
Finland;50;FCEV;0
Finland;51;FCEV;0
Finland;52;FCEV;0
Finland;53;FCEV;0
Finland;54;FCEV;0
Finland;55;FCEV;0
Finland;56;FCEV;0
Finland;57;FCEV;0
Finland;58;FCEV;0
Finland;59;FCEV;0
Finland;60;FCEV;0
Finland;61;FCEV;0
Finland;62;FCEV;0
Finland;63;FCEV;0
Finland;64;FCEV;0
Finland;65;FCEV;0
Finland;66;FCEV;0
Finland;67;FCEV;0
Finland;68;FCEV;0
Finland;69;FCEV;0
Finland;70;FCEV;0
Finland;71;FCEV;0
Finland;72;FCEV;0
Finland;73;FCEV;0
Finland;74;FCEV;0
Finland;1;Gasoline;27105
Finland;2;Gasoline;33000
Finland;3;Gasoline;33763
Finland;4;Gasoline;43170
Finland;5;Gasoline;55104
Finland;6;Gasoline;61736
Finland;7;Gasoline;83340
Finland;8;Gasoline;85502
Finland;9;Gasoline;80803
Finland;10;Gasoline;79598
Finland;11;Gasoline;69277
Finland;12;Gasoline;63580
Finland;13;Gasoline;63296
Finland;14;Gasoline;64341
Finland;15;Gasoline;69063
Finland;16;Gasoline;61129
Finland;17;Gasoline;46641
Finland;18;Gasoline;62693
Finland;19;Gasoline;73775
Finland;20;Gasoline;83470
Finland;21;Gasoline;77550
Finland;22;Gasoline;65862
Finland;23;Gasoline;59166
Finland;24;Gasoline;39931
Finland;25;Gasoline;29834
Finland;26;Gasoline;29875
Finland;27;Gasoline;25585
Finland;28;Gasoline;19362
Finland;29;Gasoline;12678
Finland;30;Gasoline;8637
Finland;31;Gasoline;6835
Finland;32;Gasoline;4804
Finland;33;Gasoline;3708
Finland;34;Gasoline;4108
Finland;35;Gasoline;4492
Finland;36;Gasoline;5042
Finland;37;Gasoline;4667
Finland;38;Gasoline;3563
Finland;39;Gasoline;2411
Finland;40;Gasoline;1906
Finland;41;Gasoline;1526
Finland;42;Gasoline;1272
Finland;43;Gasoline;1149
Finland;44;Gasoline;980
Finland;45;Gasoline;832
Finland;46;Gasoline;891
Finland;47;Gasoline;992
Finland;48;Gasoline;870
Finland;49;Gasoline;947
Finland;50;Gasoline;893
Finland;51;Gasoline;1089
Finland;52;Gasoline;1167
Finland;53;Gasoline;1721
Finland;54;Gasoline;1721
Finland;55;Gasoline;1564
Finland;56;Gasoline;1759
Finland;57;Gasoline;1636
Finland;58;Gasoline;1013
Finland;59;Gasoline;1463
Finland;60;Gasoline;1711
Finland;61;Gasoline;1997
Finland;62;Gasoline;1491
Finland;63;Gasoline;938
Finland;64;Gasoline;939
Finland;65;Gasoline;633
Finland;66;Gasoline;599
Finland;67;Gasoline;612
Finland;68;Gasoline;612
Finland;69;Gasoline;612
Finland;70;Gasoline;612
Finland;71;Gasoline;612
Finland;72;Gasoline;612
Finland;73;Gasoline;612
Finland;74;Gasoline;600
Finland;1;G-PHEV;14310
Finland;2;G-PHEV;15717
Finland;3;G-PHEV;19991
Finland;4;G-PHEV;21051
Finland;5;G-PHEV;31957
Finland;6;G-PHEV;29005
Finland;7;G-PHEV;12973
Finland;8;G-PHEV;11548
Finland;9;G-PHEV;9420
Finland;10;G-PHEV;6388
Finland;11;G-PHEV;3862
Finland;12;G-PHEV;1440
Finland;13;G-PHEV;1133
Finland;14;G-PHEV;543
Finland;15;G-PHEV;25
Finland;16;G-PHEV;0
Finland;17;G-PHEV;1
Finland;18;G-PHEV;0
Finland;19;G-PHEV;0
Finland;20;G-PHEV;0
Finland;21;G-PHEV;0
Finland;22;G-PHEV;0
Finland;23;G-PHEV;0
Finland;24;G-PHEV;0
Finland;25;G-PHEV;0
Finland;26;G-PHEV;0
Finland;27;G-PHEV;0
Finland;28;G-PHEV;0
Finland;29;G-PHEV;0
Finland;30;G-PHEV;0
Finland;31;G-PHEV;0
Finland;32;G-PHEV;0
Finland;33;G-PHEV;0
Finland;34;G-PHEV;0
Finland;35;G-PHEV;0
Finland;36;G-PHEV;1
Finland;37;G-PHEV;0
Finland;38;G-PHEV;0
Finland;39;G-PHEV;0
Finland;40;G-PHEV;0
Finland;41;G-PHEV;0
Finland;42;G-PHEV;0
Finland;43;G-PHEV;0
Finland;44;G-PHEV;0
Finland;45;G-PHEV;0
Finland;46;G-PHEV;0
Finland;47;G-PHEV;0
Finland;48;G-PHEV;0
Finland;49;G-PHEV;0
Finland;50;G-PHEV;0
Finland;51;G-PHEV;0
Finland;52;G-PHEV;0
Finland;53;G-PHEV;0
Finland;54;G-PHEV;0
Finland;55;G-PHEV;0
Finland;56;G-PHEV;0
Finland;57;G-PHEV;0
Finland;58;G-PHEV;0
Finland;59;G-PHEV;0
Finland;60;G-PHEV;0
Finland;61;G-PHEV;0
Finland;62;G-PHEV;0
Finland;63;G-PHEV;0
Finland;64;G-PHEV;0
Finland;65;G-PHEV;0
Finland;66;G-PHEV;0
Finland;67;G-PHEV;0
Finland;68;G-PHEV;0
Finland;69;G-PHEV;0
Finland;70;G-PHEV;0
Finland;71;G-PHEV;0
Finland;72;G-PHEV;0
Finland;73;G-PHEV;0
Finland;74;G-PHEV;0
Finland;1;Other;4
Finland;2;Other;41
Finland;3;Other;35
Finland;4;Other;33
Finland;5;Other;13
Finland;6;Other;0
Finland;7;Other;2
Finland;8;Other;5
Finland;9;Other;8
Finland;10;Other;26
Finland;11;Other;125
Finland;12;Other;401
Finland;13;Other;443
Finland;14;Other;1269
Finland;15;Other;977
Finland;16;Other;492
Finland;17;Other;112
Finland;18;Other;224
Finland;19;Other;131
Finland;20;Other;64
Finland;21;Other;24
Finland;22;Other;11
Finland;23;Other;6
Finland;24;Other;5
Finland;25;Other;2
Finland;26;Other;9
Finland;27;Other;4
Finland;28;Other;5
Finland;29;Other;2
Finland;30;Other;2
Finland;31;Other;0
Finland;32;Other;3
Finland;33;Other;0
Finland;34;Other;0
Finland;35;Other;0
Finland;36;Other;0
Finland;37;Other;2
Finland;38;Other;2
Finland;39;Other;0
Finland;40;Other;1
Finland;41;Other;0
Finland;42;Other;1
Finland;43;Other;0
Finland;44;Other;1
Finland;45;Other;0
Finland;46;Other;0
Finland;47;Other;0
Finland;48;Other;1
Finland;49;Other;0
Finland;50;Other;0
Finland;51;Other;0
Finland;52;Other;0
Finland;53;Other;0
Finland;54;Other;0
Finland;55;Other;0
Finland;56;Other;0
Finland;57;Other;0
Finland;58;Other;0
Finland;59;Other;0
Finland;60;Other;0
Finland;61;Other;0
Finland;62;Other;0
Finland;63;Other;0
Finland;64;Other;0
Finland;65;Other;0
Finland;66;Other;0
Finland;67;Other;0
Finland;68;Other;0
Finland;69;Other;0
Finland;70;Other;0
Finland;71;Other;0
Finland;72;Other;0
Finland;73;Other;0
Finland;74;Other;0
Finland;1;Total;71919
Finland;2;Total;78066
Finland;3;Total;96541
Finland;4;Total;103746
Finland;5;Total;121935
Finland;6;Total;119347
Finland;7;Total;127903
Finland;8;Total;133532
Finland;9;Total;137410
Finland;10;Total;135265
Finland;11;Total;122001
Finland;12;Total;112258
Finland;13;Total;106955
Finland;14;Total;109793
Finland;15;Total;121148
Finland;16;Total;101834
Finland;17;Total;79141
Finland;18;Total;107493
Finland;19;Total;99538
Finland;20;Total;101908
Finland;21;Total;90220
Finland;22;Total;75954
Finland;23;Total;67633
Finland;24;Total;45047
Finland;25;Total;32716
Finland;26;Total;32630
Finland;27;Total;27318
Finland;28;Total;20597
Finland;29;Total;13414
Finland;30;Total;9202
Finland;31;Total;7252
Finland;32;Total;5157
Finland;33;Total;4129
Finland;34;Total;4728
Finland;35;Total;5134
Finland;36;Total;5756
Finland;37;Total;5238
Finland;38;Total;4010
Finland;39;Total;2782
Finland;40;Total;2258
Finland;41;Total;1855
Finland;42;Total;1706
Finland;43;Total;1556
Finland;44;Total;1323
Finland;45;Total;1063
Finland;46;Total;1068
Finland;47;Total;1110
Finland;48;Total;956
Finland;49;Total;1036
Finland;50;Total;958
Finland;51;Total;1159
Finland;52;Total;1204
Finland;53;Total;1751
Finland;54;Total;1749
Finland;55;Total;1581
Finland;56;Total;1774
Finland;57;Total;1647
Finland;58;Total;1028
Finland;59;Total;1501
Finland;60;Total;1738
Finland;61;Total;2016
Finland;62;Total;1511
Finland;63;Total;950
Finland;64;Total;947
Finland;65;Total;644
Finland;66;Total;612
Finland;67;Total;612
Finland;68;Total;612
Finland;69;Total;612
Finland;70;Total;612
Finland;71;Total;612
Finland;72;Total;612
Finland;73;Total;612
Finland;74;Total;600
Great Britain;1;BEV;455000
Great Britain;2;BEV;364000
Great Britain;3;BEV;297000
Great Britain;4;BEV;241000
Great Britain;5;BEV;171000
Great Britain;6;BEV;97000
Great Britain;7;BEV;34000
Great Britain;8;BEV;13000
Great Britain;9;BEV;12000
Great Britain;10;BEV;8000
Great Britain;11;BEV;7000
Great Britain;12;BEV;5000
Great Britain;13;BEV;2000
Great Britain;14;BEV;1000
Great Britain;15;BEV;1000
Great Britain;16;BEV;0
Great Britain;17;BEV;0
Great Britain;18;BEV;0
Great Britain;19;BEV;0
